Timestamp;payload;node;InNodeBatSOC;InNodeBatStatus;fridgeTemp;fridgeHum;InDHTStatus;mainBatSOC;mainBatVoltage;mainBatCurrent;consumed_mAh;chargeCycles;SmartShuntStatus;eBikeState1;eBikeState2;eBikeState3;eBikeState4;OutNodeBatSOC;outNodeBatStatus;outTemp;outHum;OutDHTStatus;illuminance;OutLightStatus;windspeed;OutWindStatus;repNodeBatSOC;repNodeBatStatus
2025-08-14 09:35:46;0100005a01f65803e80084000000 000000000600d6;1;88;OK;9;50.2;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:35:49;020000a802ae0e2b000059009264;2;;;;;;;;;;;;;;;;89;OK;16.8;68.6;OK;3627;OK;0;OK;100;OK
2025-08-14 09:37:49;0100005801e75903e80084000000 000000000600ec;1;89;OK;8.8;48.7;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:37:52;020000a802a50e3700005b00e863;2;;;;;;;;;;;;;;;;91;OK;16.8;67.7;OK;3639;OK;0;OK;99;OK
2025-08-14 09:39:48;0100005902915703e80084000000 000000000600be;1;87;OK;8.9;65.7;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:39:52;020000a9029f0e4500005b003d62;2;;;;;;;;;;;;;;;;91;OK;16.9;67.1;OK;3653;OK;0;OK;98;OK
2025-08-14 09:41:49;0100005702595903e80084000000 000000000600d5;1;89;OK;8.7;60.1;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:41:52;020000aa02b30e5400005d003964;2;;;;;;;;;;;;;;;;93;OK;17;69.1;OK;3668;OK;0;OK;100;OK
2025-08-14 09:44:12;020000ab02ad0e6200005c00c564;2;;;;;;;;;;;;;;;;92;OK;17.1;68.5;OK;3682;OK;0;OK;100;OK
2025-08-14 09:45:48;0100007403e75903e80084000000 000000000600ad;1;89;OK;11.6;99.9;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:45:51;020000ab02a40e6f000059001a63;2;;;;;;;;;;;;;;;;89;OK;17.1;67.6;OK;3695;OK;0;OK;99;OK
2025-08-14 09:47:51;0100007503645703e80084000000 0000000006009c;1;87;OK;11.7;86.8;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:47:54;020000ab02880e7f00005c007363;2;;;;;;;;;;;;;;;;92;OK;17.1;64.8;OK;3711;OK;0;OK;99;OK
2025-08-14 09:49:51;0100007502c85703e80084000000 000000000600d9;1;87;OK;11.7;71.2;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:49:54;020000ab02930e9000005c008b63;2;;;;;;;;;;;;;;;;92;OK;17.1;65.9;OK;3728;OK;0;OK;99;OK
2025-08-14 09:51:51;01000077029e5703e80084000000 0000000006006f;1;87;OK;11.9;67;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:51:54;020000ac02910ea000005c002263;2;;;;;;;;;;;;;;;;92;OK;17.2;65.7;OK;3744;OK;0;OK;99;OK
2025-08-14 09:53:52;0100007802885903e80084000000 000000000600b1;1;89;OK;12;64.8;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:53:55;020000ac02940eaf00005c008462;2;;;;;;;;;;;;;;;;92;OK;17.2;66;OK;3759;OK;0;OK;98;OK
2025-08-14 09:55:50;0100007a02825903e80084000000 00000000060092;1;89;OK;12.2;64.2;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:55:53;020000ad02860ebc000059006c63;2;;;;;;;;;;;;;;;;89;OK;17.3;64.6;OK;3772;OK;0;OK;99;OK
2025-08-14 09:57:50;0100007b027e5903e80084000000 000000000600b7;1;89;OK;12.3;63.8;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:57:54;020000ad02960ecd00005c00c861;2;;;;;;;;;;;;;;;;92;OK;17.3;66.2;OK;3789;OK;0;OK;97;OK
2025-08-14 09:59:49;0100007d02765803e80084000000 0000000006001d;1;88;OK;12.5;63;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 09:59:52;020000ac02a20ee000005c009863;2;;;;;;;;;;;;;;;;92;OK;17.2;67.4;OK;3808;OK;0;OK;99;OK
2025-08-14 10:01:49;0100007e02745803e80084000000 00000000060075;1;88;OK;12.6;62.8;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:01:53;020000ab02a60ef400005d009c63;2;;;;;;;;;;;;;;;;93;OK;17.1;67.8;OK;3828;OK;0;OK;99;OK
2025-08-14 10:03:53;0100007e02765703e80084000000 000000000600d1;1;87;OK;12.6;63;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:03:57;020000ab02c50f0900005b002463;2;;;;;;;;;;;;;;;;91;OK;17.1;70.9;OK;3849;OK;0;OK;99;OK
2025-08-14 10:05:51;01000081030f5803e80084000000 000000000600d8;1;88;OK;12.9;78.3;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:05:54;020000ab02aa0f1300005c00e163;2;;;;;;;;;;;;;;;;92;OK;17.1;68.2;OK;3859;OK;0;OK;99;OK
2025-08-14 10:07:53;0100008202e35803e80084000000 000000000600e7;1;88;OK;13;73.9;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:07:57;020000ac02930f1d00005d000863;2;;;;;;;;;;;;;;;;93;OK;17.2;65.9;OK;3869;OK;0;OK;99;OK
2025-08-14 10:09:53;0100008202b25703e80084000000 00000000060019;1;87;OK;13;69;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:09:56;020000b002980f32000058009363;2;;;;;;;;;;;;;;;;88;OK;17.6;66.4;OK;3890;OK;0;OK;99;OK
2025-08-14 10:11:54;0100008302a35903e80084000000 000000000600ef;1;89;OK;13.1;67.5;OK;100;13.2;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:11:58;020000b402980f4b00005c009461;2;;;;;;;;;;;;;;;;92;OK;18;66.4;OK;3915;OK;0;OK;97;OK
2025-08-14 10:13:55;01000083029d5603e80085000000 00000000060092;1;86;OK;13.1;66.9;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:13:58;020000b6027d0f6500005800d263;2;;;;;;;;;;;;;;;;88;OK;18.2;63.7;OK;3941;OK;0;OK;99;OK
2025-08-14 10:15:55;0100008a03235903e80085000000 000000000600f5;1;89;OK;13.8;80.3;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:15:58;020000b502880f7700005d00aa63;2;;;;;;;;;;;;;;;;93;OK;18.1;64.8;OK;3959;OK;0;OK;99;OK
2025-08-14 10:17:56;0100008702e95903e80085000000 000000000600eb;1;89;OK;13.5;74.5;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:17:59;020000b402990f8000005c00fb63;2;;;;;;;;;;;;;;;;92;OK;18;66.5;OK;3968;OK;0;OK;99;OK
2025-08-14 10:19:53;0100008702fc5903e80085000000 00000000060091;1;89;OK;13.5;76.4;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:19:56;020000b402870f9200005c008062;2;;;;;;;;;;;;;;;;92;OK;18;64.7;OK;3986;OK;0;OK;98;OK
2025-08-14 10:21:55;0100008502b05803e80085000000 000000000600be;1;88;OK;13.3;68.8;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:21:58;020000b302920fb400065d009461;2;;;;;;;;;;;;;;;;93;OK;17.9;65.8;OK;4020;OK;0.6;OK;97;OK
2025-08-14 10:23:57;0100008502be5903e80085000000 000000000600dd;1;89;OK;13.3;70.2;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:24:00;020000b3029f0fdb00005d000361;2;;;;;;;;;;;;;;;;93;OK;17.9;67.1;OK;4059;OK;0;OK;97;OK
2025-08-14 10:25:56;0100008903325903e80085000000 000000000600cc;1;89;OK;13.7;81.8;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:25:59;020000b3029b101900005800d662;2;;;;;;;;;;;;;;;;88;OK;17.9;66.7;OK;4121;OK;0;OK;98;OK
2025-08-14 10:27:56;0100008702885803e80085000000 000000000600c5;1;88;OK;13.5;64.8;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:27:59;020000b3029d108900005c00d462;2;;;;;;;;;;;;;;;;92;OK;17.9;66.9;OK;4233;OK;0;OK;98;OK
2025-08-14 10:29:55;0100008602325603e80085000000 00000000060051;1;86;OK;13.4;56.2;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:29:58;020000b4028a111300005d003262;2;;;;;;;;;;;;;;;;93;OK;18;65;OK;4371;OK;0;OK;98;OK
2025-08-14 10:31:56;0100008502075803e80085000000 00000000060042;1;88;OK;13.3;51.9;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:31:59;020000b6027311a100005c00e361;2;;;;;;;;;;;;;;;;92;OK;18.2;62.7;OK;4513;OK;0;OK;97;OK
2025-08-14 10:33:55;0100008501ef5903e80085000000 00000000060013;1;89;OK;13.3;49.5;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:33:59;020000b6027b11c300005c008062;2;;;;;;;;;;;;;;;;92;OK;18.2;63.5;OK;4547;OK;0;OK;98;OK
2025-08-14 10:35:58;0100008401dc5903e80085000000 000000000600e4;1;89;OK;13.2;47.6;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:36:01;020000b60282124b00005b00ca62;2;;;;;;;;;;;;;;;;91;OK;18.2;64.2;OK;4683;OK;0;OK;98;OK
2025-08-14 10:38:00;0100008301cc5903e80085000000 000000000600e1;1;89;OK;13.1;46;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:38:03;020000b60283123e00005d00e262;2;;;;;;;;;;;;;;;;93;OK;18.2;64.3;OK;4670;OK;0;OK;98;OK
2025-08-14 10:40:00;0100008201bd5803e80085000000 00000000060028;1;88;OK;13;44.5;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:40:03;020000b6027c124800025c009e62;2;;;;;;;;;;;;;;;;92;OK;18.2;63.6;OK;4680;OK;0.2;OK;98;OK
2025-08-14 10:42:00;0100008101b45803e80085000000 000000000600bd;1;88;OK;12.9;43.6;OK;100;13.3;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:42:03;020000b70282126c000059005662;2;;;;;;;;;;;;;;;;89;OK;18.3;64.2;OK;4716;OK;0;OK;98;OK
2025-08-14 10:43:57;0100008001ab5903e80086000000 000000000600f2;1;89;OK;12.8;42.7;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:44:00;020000b80286127900005a005361;2;;;;;;;;;;;;;;;;90;OK;18.4;64.6;OK;4729;OK;0;OK;97;OK
2025-08-14 10:46:00;0100007f01a35703e80086000000 00000000060091;1;87;OK;12.7;41.9;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:46:04;020000b80282128a00005b008b62;2;;;;;;;;;;;;;;;;91;OK;18.4;64.2;OK;4746;OK;0;OK;98;OK
2025-08-14 10:48:02;0100007d019c5903e80086000000 000000000600d0;1;89;OK;12.5;41.2;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:48:05;020000b9026812b300005900fd62;2;;;;;;;;;;;;;;;;89;OK;18.5;61.6;OK;4787;OK;0;OK;98;OK
2025-08-14 10:50:01;0100007c01975903e80086000000 00000000060002;1;89;OK;12.4;40.7;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:50:04;020000bb027812c000005c008b62;2;;;;;;;;;;;;;;;;92;OK;18.7;63.2;OK;4800;OK;0;OK;98;OK
2025-08-14 10:52:03;0100007b01945903e80086000000 00000000060056;1;89;OK;12.3;40.4;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:52:06;020000bd025612b600095c009762;2;;;;;;;;;;;;;;;;92;OK;18.9;59.8;OK;4790;OK;0.9;OK;98;OK
2025-08-14 10:54:01;0100007b018f5803e80086000000 0000000006004f;1;88;OK;12.3;39.9;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:54:04;020000bf0236129b00065b00cb61;2;;;;;;;;;;;;;;;;91;OK;19.1;56.6;OK;4763;OK;0.6;OK;97;OK
2025-08-14 10:56:01;0100007a018b5903e80086000000 0000000006007e;1;89;OK;12.2;39.5;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:56:04;020000c00230129200065c00df61;2;;;;;;;;;;;;;;;;92;OK;19.2;56;OK;4754;OK;0.6;OK;97;OK
2025-08-14 10:58:01;0100007901875903e80086000000 00000000060059;1;89;OK;12.1;39.1;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 10:58:05;020000c00231128e00065d007b61;2;;;;;;;;;;;;;;;;93;OK;19.2;56.1;OK;4750;OK;0.6;OK;97;OK
2025-08-14 10:59:59;0100007801865803e80086000000 000000000600da;1;88;OK;12;39;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:00:03;020000c1024e129100005d008c61;2;;;;;;;;;;;;;;;;93;OK;19.3;59;OK;4753;OK;0;OK;97;OK
2025-08-14 11:02:02;0100007b02b15903e80086000000 000000000600e0;1;89;OK;12.3;68.9;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:02:05;020000c1024a1292000c5900b661;2;;;;;;;;;;;;;;;;89;OK;19.3;58.6;OK;4754;OK;1.2;OK;97;OK
2025-08-14 11:04:01;0100007a021c5903e80086000000 00000000060086;1;89;OK;12.2;54;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:04:04;020000c4023012a900005c005861;2;;;;;;;;;;;;;;;;92;OK;19.6;56;OK;4777;OK;0;OK;97;OK
2025-08-14 11:06:04;01000080030e5903e80086000000 000000000600de;1;89;OK;12.8;78.2;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:06:07;020000c4024112c500005a002c61;2;;;;;;;;;;;;;;;;90;OK;19.6;57.7;OK;4805;OK;0;OK;97;OK
2025-08-14 11:08:05;01000081023a5703e80086000000 0000000006009f;1;87;OK;12.9;57;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:08:08;020000c4022f12dd00005c009362;2;;;;;;;;;;;;;;;;92;OK;19.6;55.9;OK;4829;OK;0;OK;98;OK
2025-08-14 11:10:05;0100008101de5703e80086000000 000000000600b4;1;87;OK;12.9;47.8;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:10:08;020000c5024c12fc00005d00a960;2;;;;;;;;;;;;;;;;93;OK;19.7;58.8;OK;4860;OK;0;OK;96;OK
2025-08-14 11:12:03;0100008201ba5903e80086000000 000000000600e4;1;89;OK;13;44.2;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:12:06;020000c502451322000d5c007a5f;2;;;;;;;;;;;;;;;;92;OK;19.7;58.1;OK;4898;OK;1.3;OK;95;OK
2025-08-14 11:14:05;0100008201a75903e80086000000 000000000600fa;1;89;OK;13;42.3;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:14:08;020000c60251134d00005c00ee60;2;;;;;;;;;;;;;;;;92;OK;19.8;59.3;OK;4941;OK;0;OK;96;OK
2025-08-14 11:16:07;0100008201985703e80086000000 000000000600e5;1;87;OK;13;40.8;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:16:10;020000c70250136e00005e005061;2;;;;;;;;;;;;;;;;94;OK;19.9;59.2;OK;4974;OK;0;OK;97;OK
2025-08-14 11:18:03;0100008201895903e80086000000 0000000006003c;1;89;OK;13;39.3;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:18:07;020000c90235139b00005e006b62;2;;;;;;;;;;;;;;;;94;OK;20.1;56.5;OK;5019;OK;0;OK;98;OK
2025-08-14 11:20:26;c6;3;;OK;;;;;;;;;;;;;;;Error;;;;;;;;96;OK
2025-08-14 11:20:30;0100008201845703e80086000000 0000000006007b;1;87;OK;13;38.8;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:22:06;01000082017d5903e80086000000 00000000060052;1;89;OK;13;38.1;OK;100;13.4;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:22:10;020000ca021e13f800005d00cd61;2;;;;;;;;;;;;;;;;93;OK;20.2;54.2;OK;5112;OK;0;OK;97;OK
2025-08-14 11:24:05;0100008201795703e80087000000 0000000006003f;1;87;OK;13;37.7;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:24:08;020000ca0219142800005d00a561;2;;;;;;;;;;;;;;;;93;OK;20.2;53.7;OK;5160;OK;0;OK;97;OK
2025-08-14 11:26:09;0100008201735903e80087000000 000000000600d3;1;89;OK;13;37.1;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:26:12;020000ca0230146000005c00955f;2;;;;;;;;;;;;;;;;92;OK;20.2;56;OK;5216;OK;0;OK;95;OK
2025-08-14 11:28:06;01000082016d5803e80087000000 00000000060078;1;88;OK;13;36.5;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:28:09;020000c9022c1497000b5d006c61;2;;;;;;;;;;;;;;;;93;OK;20.1;55.6;OK;5271;OK;1.1;OK;97;OK
2025-08-14 11:30:07;0100008201665903e80087000000 000000000600a9;1;89;OK;13;35.8;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:30:10;020000ca0238148e00005a00b661;2;;;;;;;;;;;;;;;;90;OK;20.2;56.8;OK;5262;OK;0;OK;97;OK
2025-08-14 11:32:09;0100008201635903e80087000000 0000000006001b;1;89;OK;13;35.5;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:32:12;020000ca022a14f500005d004461;2;;;;;;;;;;;;;;;;93;OK;20.2;55.4;OK;5365;OK;0;OK;97;OK
2025-08-14 11:34:32;c7;3;;OK;;;;;;;;;;;;;;;Error;;;;;;;;97;OK
2025-08-14 11:34:36;0100008101615803e80087000000 0000000006005f;1;88;OK;12.9;35.3;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:36:07;01000081015d5a03e80087000000 00000000060010;1;90;OK;12.9;34.9;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:36:10;020000cb021415ae00005d005961;2;;;;;;;;;;;;;;;;93;OK;20.3;53.2;OK;5550;OK;0;OK;97;OK
2025-08-14 11:38:11;0100008101595703e80087000000 000000000600c7;1;87;OK;12.9;34.5;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:38:15;020000cc020a16b500005f004e60;2;;;;;;;;;;;;;;;;95;OK;20.4;52.2;OK;5813;OK;0;OK;96;OK
2025-08-14 11:40:10;0100008001585803e80088000000 000000000600ab;1;88;OK;12.8;34.4;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:40:14;020000cd020c164d00095c00275e;2;;;;;;;;;;;;;;;;92;OK;20.5;52.4;OK;5709;OK;0.9;OK;94;OK
2025-08-14 11:42:10;0100008001555903e80088000000 00000000060051;1;89;OK;12.8;34.1;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:42:14;020000ce020a18a100095d007061;2;;;;;;;;;;;;;;;;93;OK;20.6;52.2;OK;6305;OK;0.9;OK;97;OK
2025-08-14 11:44:10;0100008001505903e80089000000 0000000006002d;1;89;OK;12.8;33.6;OK;100;13.7;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:44:13;020000cd021f15ff00005c008061;2;;;;;;;;;;;;;;;;92;OK;20.5;54.3;OK;5631;OK;0;OK;97;OK
2025-08-14 11:46:11;0100008001565903e8008a000000 0000000006004d;1;89;OK;12.8;34.2;OK;100;13.8;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:46:14;020000ce0213179500005d007661;2;;;;;;;;;;;;;;;;93;OK;20.6;53.1;OK;6037;OK;0;OK;97;OK
2025-08-14 11:48:09;0100007f01505903e80089000000 000000000600bb;1;89;OK;12.7;33.6;OK;100;13.7;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:48:12;020000cf020c179b00005e009c61;2;;;;;;;;;;;;;;;;94;OK;20.7;52.4;OK;6043;OK;0;OK;97;OK
2025-08-14 11:50:09;0100007f014b5a03e8008a000000 000000000600b1;1;90;OK;12.7;33.1;OK;100;13.8;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:50:12;020000d1022a189800005c00125f;2;;;;;;;;;;;;;;;;92;OK;20.9;55.4;OK;6296;OK;0;OK;95;OK
2025-08-14 11:52:09;0100007e01485703e8008a000000 000000000600e2;1;87;OK;12.6;32.8;OK;100;13.8;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:52:13;020000d10200184f00005b001760;2;;;;;;;;;;;;;;;;91;OK;20.9;51.2;OK;6223;OK;0;OK;96;OK
2025-08-14 11:54:12;0100007e014c5703e80088000000 00000000060055;1;87;OK;12.6;33.2;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:54:16;020000d001eb173100005e006b61;2;;;;;;;;;;;;;;;;94;OK;20.8;49.1;OK;5937;OK;0;OK;97;OK
2025-08-14 11:56:14;0100007e01475803e80088000000 00000000060015;1;88;OK;12.6;32.7;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:56:18;020000cf01fd19d600025c00e85f;2;;;;;;;;;;;;;;;;92;OK;20.7;50.9;OK;6614;OK;0.2;OK;95;OK
2025-08-14 11:58:14;0100007e01475703e80089000000 00000000060066;1;87;OK;12.6;32.7;OK;100;13.7;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 11:58:17;020000d002171a9b00005e002b61;2;;;;;;;;;;;;;;;;94;OK;20.8;53.5;OK;6811;OK;0;OK;97;OK
2025-08-14 12:00:14;0100007d01425703e80088000000 0000000006006b;1;87;OK;12.5;32.2;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:00:17;020000d1020c190500005f004a60;2;;;;;;;;;;;;;;;;95;OK;20.9;52.4;OK;6405;OK;0;OK;96;OK
2025-08-14 12:02:15;0100007d01405903e80088000000 000000000600e3;1;89;OK;12.5;32;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:02:19;020000d1021c1e4000005e00cb5e;2;;;;;;;;;;;;;;;;94;OK;20.9;54;OK;7744;OK;0;OK;94;OK
2025-08-14 12:04:12;0100007e01cf5803e80087000000 00000000060019;1;88;OK;12.6;46.3;OK;100;13.5;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:04:15;020000d1023d1cbd000059005360;2;;;;;;;;;;;;;;;;89;OK;20.9;57.3;OK;7357;OK;0;OK;96;OK
2025-08-14 12:06:15;0100007e01b85703e80088000000 0000000006003b;1;87;OK;12.6;44;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:06:18;020000d002311a0f00005e00e260;2;;;;;;;;;;;;;;;;94;OK;20.8;56.1;OK;6671;OK;0;OK;96;OK
2025-08-14 12:08:14;0100007f02415903e80089000000 0000000006007e;1;89;OK;12.7;57.7;OK;100;13.7;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:08:18;020000cf023b1dfd00005f00bd60;2;;;;;;;;;;;;;;;;95;OK;20.7;57.1;OK;7677;OK;0;OK;96;OK
2025-08-14 12:10:14;0100007e01ad5903e80088000000 000000000600d0;1;89;OK;12.6;42.9;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:10:17;020000cd02461ca000015d007360;2;;;;;;;;;;;;;;;;93;OK;20.5;58.2;OK;7328;OK;0.1;OK;96;OK
2025-08-14 12:12:14;0100007d017c5903e80089000000 0000000006003a;1;89;OK;12.5;38;OK;100;13.7;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:12:17;020000cf02494551000061007860;2;;;;;;;;;;;;;;;;97;OK;20.7;58.5;OK;17745;OK;0;OK;96;OK
2025-08-14 12:14:17;0100007d015f5603e80088000000 00000000060059;1;86;OK;12.5;35.1;OK;100;13.6;0;0;0;OK;Discharging;Charging;Not Docked;Not Docked;;;;;;;;;;;
2025-08-14 12:14:20;020000d202331a8b00005f00d960;2;;;;;;;;;;;;;;;;95;OK;21;56.3;OK;6795;OK;0;OK;96;OK
